,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image
1939,5,True,"09 19, 2014",A2BFYX5LXWT7J,B000URXP6E,{'Size:': ' 22'},Melody Surdahl,"Azur is always my favorite in the Thymes collection because of its clean, fresh scent. I like that my skin feels moisturized when using this product in the shower.",Always a favorite.,1411084800,,
2348,5,True,"05 10, 2017",A2U7BI3N4YP26B,B0012Y0ZG2,{'Size:': ' 10.1 oz.'},Amazon Customer,"Biolage is a great product.
Thank you for providing the product for me.
All Biolage products are wonderful.
Thank you!",Biolage Review,1494374400,,
3775,5,True,"03 1, 2015",A2IYMZSE5YVU7F,B0012Y0ZG2,{'Size:': ' 127'},Jordan Marks,"If you want women to fall over you, wash yourself with this. It's the best smelling thing you'll ever have in your shower. Pricey? Of course, it's $50 bucks for soap. But to quote Ferris Bueller, ""if you have the means, I highly recommend picking one up""",Sex In a Bottle,1425168000,,
3172,4,False,"09 29, 2017",A2V5R832QCSOMX,B0010ZBORW,{'Color:': ' Shower Cap'},Leanne,"This is a nice shower cap that provides enough room for lots of hair.  My hair is a few inches past my shoulders, and, while it's fine, I have a lot of it.  This keeps it nice and dry, and is pretty comfy.  The print is also cute.",Works well to keep your hair dry,1506643200,,
4840,5,False,"10 4, 2017",A3FMPT5IH0CJ50,B00W259T7G,"{'Size:': ' 250 Gram', 'Color:': ' Sandalwood'}",Lindsey Jane,"This soap is great. It foams up and is so nice and milky feeling on the skin. It smells really good, but you definitely have to like the scent of Sandalwood to enjoy it.",Amazing Soap,1507075200,,
4983,5,False,"04 16, 2013",A2068BC3ZXAVJQ,B016V8YWBC,{'Size:': ' 4 Ounce (8 Count)'},scesq,"This has a stronger scent than I would expect from a Dove product but it lessened once I used it with water and washed up. It feels nice and does a good job.

As mentioned the scent is strong but lessens when you use the soap. It is hard to describe the scent. It is not a perfume or cologne scent but more of a clean soap smell. I can smell it on my hands after using the soap and it smells fine.

The soap is slightly rounded and shaped so it is easy to hold and easy to use on my body. The color is not the clean white you get in some Dove soaps but a darker color that I would expect in a product that has ""purifying grains.""

This feels great on my skin and leaves a clean smell after use. I really like this.",Works Well and Leaves A Nice Smell,1366070400,,
2053,5,True,"11 18, 2013",A177B2VPWX4P55,B000URXP6E,{'Size:': ' 124'},Columbus Ohio,"Umm smells yummy, fresh fruity not overly sweet, perfect for fall time. This is a very mild scrub good for daily use with nice creamy suds. The packaging is also beautiful :)","yummy and fresh, but more a shower gel than a true exfoliator",1384732800,,
1148,5,True,"02 18, 2014",A1IW22SHMMASQ6,B000FI4S1E,,DonnaMcM.,"Have used this fragrance for years now; just love it!!!  Hard to find the matching shower gel, so very happy to have found
it on Amazon.  Five stars all the way!!!",Lolita Lempicka Perfumed Shower Gel,1392681600,,
3238,5,True,"04 30, 2018",AE9VRSOM1TYLE,B0012Y0ZG2,{'Size:': ' 10'},alan merritt,loved this scent unfortunately can't get it anymore.,Five Stars,1525046400,,
1905,5,True,"12 6, 2014",A2EGIJP9ULQ9XB,B000URXP6E,{'Size:': ' 13'},Brian D. Hirak,"Smells Great!! Take's just a small amount to make your hair full and hold without any residue or stickiness. Works great, I have been using it for over 3 years now, no complaints...","Excelllent, works great, nice hold, great smell...",1417824000,,
3701,5,True,"07 30, 2015",A2NAS3M5B7Z8Q3,B0012Y0ZG2,{'Size:': ' 127'},Red,great value,Five Stars,1438214400,,
246,5,True,"02 25, 2016",A34OON6ZYATX36,B00006L9LC,{'Size:': ' 511'},faye,I have very curly hair and always used Mousse products.  I began to have a reaction to the product and tried naturelle.  The gel works well and I have no reaction to the product.  Very glad I found it!,Works as advertised.,1456358400,,
2106,5,True,"07 18, 2013",AYORX1AK30JMB,B000URXP6E,{'Size:': ' 191'},Westy,"Great product! I use it on my face, neck and arms after shaving. My skin feels great and my eyes don't sting when I perspire.",Nice!,1374105600,,
2561,5,True,"03 25, 2016",A2JPJPB0A1TQTY,B0012Y0ZG2,{'Size:': ' B-013'},DeWaun Mack,Excellent! Best soap I ever had.,Best soap,1458864000,,
2024,5,True,"01 27, 2014",A265U4400IMZN4,B000URXP6E,{'Size:': ' 1.7 oz'},Elaine Blake,"Great buy
Product works very wel;l.  Leaves skin smooth and soft
If you use Estee Lauder products,  Amnazon is great place to save money on them",Good Deal,1390780800,,
3929,5,False,"02 12, 2014",AA91G2AGEGOEJ,B0012Y0ZG2,{'Size:': ' 12-Ounce (Pack of 3)'},therman silks,This soap smells so good - clean and intriguing - that anyone who uses it in my home comments on it. It's not in any stores in my town so I found it online and ordered it - not some thing I usually do.,Great smelling soap.,1392163200,,
2159,5,True,"02 26, 2015",A1FWFCJU2G7TRA,B000VUXCGI,{'Color:': ' Black Natural and Navy'},KDMask,"These are the best cotton socks out there, period.  Thick enough for your boots and thin enough not to make your feet too hot. They stay up wash after wash. It's hard to find 100% Cotton anymore. Try the ankle length as well...also comfy.",100% Joy for your Winter Feet,1424908800,,
3496,5,True,"07 1, 2016",A1P5CYOPKV31LU,B0012Y0ZG2,{'Size:': ' 74'},Yessi Islas,Love the smell & lathers easily so you don't need much. Has lasted me for a while now & will definitely be buying again!,Definitely recommend!,1467331200,,
2600,5,True,"02 13, 2016",A3T94O0KWMLTNG,B0012Y0ZG2,{'Size:': ' 187'},MHGreen,Great shower gel--love the scent!,Love it!,1455321600,,
4695,3,False,"09 4, 2017",A2LW5AL0KQ9P1M,B002GP80EU,{'Color:': ' Cellulite Brush'},Dr. E,"Obviously, cellulite is not affected by a brush. Simple biology reveals the massive flaws in this idea. If what one is truly seeking is to improve cellulite, one wants a cellulite creme with caffeine OR with any form of retinoid. Or a plastic surgeon. This whole topic was just explored on an episode of The Doctors.

However, let's talk about what this brush is great for: exfoliating! One can do a light dry rub before a shower or a lighter rub during the shower (be careful, wet skin is more delicate). This will keep skin youthful if one follows up with a light moisturizer.

The brush is well-made, looks nice, and has held up well this week (it appears brand new even though it is hanging in my shower).

Overall, while one doesn't want to by this for the purposes of reducing cellulite (that's not how it works), it is phenomenal for exfoliating!","Not for Cellulite, But Great for Exfoliating!",1504483200,,
1907,5,True,"12 4, 2014",A2XFY9IT8UVY9E,B000URXP6E,{'Size:': ' 379'},KS,"Really love the product--has made a visible difference in my skin.  Also, seller was great, product arrived MUCH sooner than expected.",Really love the product--has made a visible difference in my skin,1417651200,,
1238,5,True,"02 17, 2013",A1LNES65GKVL0C,B000FI4S1E,,Amy C.,I bought this for my daughter.  Burt's Bees stuff is always good quality.  She is happy with it.  Smells nice.,Burt's Bees Shower Kit,1361059200,,
1270,5,True,"09 30, 2013",A3ILCNY19J5KFA,B000GLRREU,{'Size:': ' Ultra'},bjsw,Product is as advertised - easy to use and hopefully beneficial to my dental health.  Transaction with Amazon completed with no problems.,dentist recommended,1380499200,,
4999,4,True,"08 12, 2014",A1VTPPQNT23IU8,B019809F9Y,{'Size:': ' 7 Ounce'},Birgitta L Ramsey,Really does the job. One of the best. Quality of the product is excellent.,Preshave lotion,1407801600,,
1628,5,True,"04 19, 2016",A2H85FZ61BSTLA,B000URXP6E,{'Size:': ' 106'},Brit Brower,"This is my family's favorite body wash, and I was excited to find it on Amazon, as the store I used to purchase it from no longer carries it. Wonderful smell and relaxing smell without being perfume-y; works great for showers to feel clean and for baths to relax.",This is my family's favorite body wash,1461024000,,
1134,5,True,"05 8, 2014",A37PANLDA6ENJK,B000FI4S1E,,Jo,I absolutely love this scent ever since the first time I tried it.  I hope Thymes continues to make it.,Love it!,1399507200,,
2834,5,True,"11 24, 2014",A2INILPDI33JG3,B0012Y0ZG2,{'Size:': ' 279'},Susan Lamparter,Great product,Five Stars,1416787200,,
1729,5,True,"11 2, 2015",ANUDL8U5MQSPX,B000URXP6E,{'Size:': ' 551'},Whitney,"Very rich and creamy, moisturizes with no greasy feel!",Five Stars,1446422400,,
953,5,True,"07 9, 2016",A1N3KXBQ1A53IP,B000FI4S1E,,Dawn Martinez,my husband uses this bodywash all the time. he says it doesn't dry out his skin and it smells great. I would recommend this body wash.,he says it doesn't dry out his skin and it smells great. I would recommend this body wash,1468022400,,
1492,5,True,"12 19, 2016",AXZPSRWKSDO27,B000URXP6E,{'Size:': ' 463'},KPM,"Christmas present.
My son loves the variety. Inviting look.
Efficient packaging. Arrived in a few days.  :)",Variety,1482105600,,
1494,5,True,"12 14, 2016",A2IRWVZEOPD2BG,B000URXP6E,{'Size:': ' 49'},David,I appreciate craftsmanship and Northern Fir provided that with this comb. Great relic for any man who appreciates the finer things in life. I use it for my hair and have no issues what-so-ever. Thanks!,Excellent craftsmanship,1481673600,,
3827,5,True,"11 21, 2014",A1R2A7QAO05UN9,B0012Y0ZG2,{'Size:': ' 305'},Ginny L Morrison,"I love the Bionutrients x 7; it really nourishes my skin.  I am an older adult and the 3x doesn't work for my skin.  Unfortunately, Henkel quit making this product because they said they didn't have a great enough response to it.  I bought over $100.00 worth on Amazon because it can no longer be found in the stores.  I hope I can find something that works as well and I have tried a lot of products.",A Product that Really works...,1416528000,,
3375,5,False,"02 1, 2017",A2IPGCHPX1WYHH,B0012Y0ZG2,{'Size:': ' 561'},Amazon Customer,I have really sensitive skin therefore never was able to use any type of scrub all my life.  But a friend advice me to try this one because my skin started to smell pretty bad during certain  times of the month.  Causes no irritation and I was able to use it everyday.  Seems to get rid of the oily smell from my face.,But a friend advice me to try this one because my skin started to smell pretty bad during certain times of the month,1485907200,,
4440,5,True,"03 7, 2016",A2XF4LU8DZCGKV,B001OHV1H4,{'Size:': ' 169'},Sparkle528,"Although it's pretty long, it fits perfectly. It looks very similar to the style of the lab coat given to me by my school.",Love the labcoat,1457308800,,
236,5,True,"03 11, 2016",AOMVFFY4OPSPQ,B00006L9LC,{'Size:': ' 11 fl. oz.'},Amazon Customer,Worked great!,Five Stars,1457654400,,
4980,5,True,"07 19, 2013",A3NFZN1GS1RKR9,B00W259T7G,"{'Size:': ' 250 Gram', 'Color:': ' Peony'}",Mintea,"Long lasting, high quality soap, wide spectrum of scents... Leaves skin incredibly soft and fragrant. Pricey, but worth every penny.",Excellent Product,1374192000,,
2865,5,True,"09 6, 2014",A2UNM0QKAA0LUS,B0012Y0ZG2,{'Size:': ' -'},Peggy Brothers,Great! large enough for excellent coverage...love it!,Face Powder Brush,1409961600,,
2319,5,True,"09 18, 2017",A19Q4TR24DNXB5,B0012Y0ZG2,{'Size:': ' 195'},Mallory,I have really dry skin and Olay ribbons is the only body wash I use. Getting more and more difficult to find in stores - hope it doesn't disappear here as well.,I have really dry skin and Olay ribbons is the ...,1505692800,,
176,5,True,"07 14, 2016",AMXYXIWW74J4,B00006L9LC,{'Size:': ' 1'},Lesli,Love this stuff! Works great when flat ironing my hair and it smells great!,Love this product!,1468454400,,
2715,5,True,"07 20, 2015",A2PPWA67FGO7BF,B0012Y0ZG2,{'Size:': ' 69'},Harriet Fraad,Fine,fine,1437350400,,
4443,5,True,"03 5, 2016",A2DFFI0IG23LFK,B001OHV1H4,{'Size:': ' 5'},Kindle Customer,Love this stuff.  Only shampoo I will use.,Five Stars,1457136000,,
557,5,True,"09 24, 2016",A3RUBIOZYJNY0D,B0009RF9DW,{'Size:': ' 192'},Merrie,thank you,Five Stars,1474675200,,
1858,5,True,"03 12, 2015",AKIQW8M8Q74HG,B000URXP6E,{'Size:': ' 112'},Linda,My favorite way to relax.,Five Stars,1426118400,,
3363,5,True,"02 28, 2017",A3LR34UDLT38PG,B0012Y0ZG2,{'Size:': ' 511'},Charity Arnett,"Love Love Love, Very hard to find",Five Stars,1488240000,,
2105,5,True,"07 19, 2013",A1929HU28OJ7D8,B000URXP6E,{'Size:': ' 3'},Kimra Martin,"I have fine hair that's oily at the crown and very dry brittle ends.  A year ago my stylist recommended the HBL products.  Now I can't live without them!  I use hydrating shampoo and the hair masque. Only a small dab needed.  The higher cost is made up for in value of the product. I occasionally change up shampoo by using the HBL volumizing shampoo.  With the hydrating I wash hair more quickly as it is rich but never leaves hair oily.  With the masque...I do use daily but I apply first at the brittle ends and then work up from there....basically only using the remaining residuals of the shampoo on my crown.  After washing I towel dry and after it begins to dry I then work into the dry ends, a pea sized amount of the HBL Shine and Seal.  Any residual on finger tips is lightly applied to areas with fly aways. My hair looks healthy and naturally shiny!  Products smell fresh and clean.",Can't live without it!,1374192000,3,
366,5,True,"01 14, 2015",A2MWTIZYINA2MH,B00006L9LC,{'Size:': ' 26'},IRENE ANAYA,I love the clean smell conditions so well please my hair beautiful and shiny ,,1421193600,,
4381,5,True,"07 12, 2016",A3KL6I6EWV0MF6,B001OHV1H4,{'Size:': ' 25.4 Fluid Ounce'},Jenephil C.,Love the this 2-1 shampoo and conditioner.  Does wonders for my hair and enjoy using it.,Five Stars,1468281600,,
3736,5,False,"05 25, 2015",A36FFM5OUBWGOL,B0012Y0ZG2,{'Size:': ' 44'},Yaniv J. Dvora,"This shampoo lathers VERY well. I haven't had to use any other products when using this stuff. In addition to lathering very well, it adds shine, cleans thoroughly, it's gentle on the scalp, great scent, and it improves hair health. ",Lathers very well!!,1432512000,,
2719,5,True,"07 14, 2015",A1UDB6NF2GI5KF,B0012Y0ZG2,{'Size:': ' 22'},jc&#039;s princess pick&#039;s,too bad this  is discontinued,Five Stars,1436832000,,
1806,5,True,"06 26, 2015",A18EJ6MMSR1GGA,B000URXP6E,{'Size:': ' 494'},Cara,"I got these for personal use.  Perfect price for a beginner set of brushes.  Plus, it came with red glitter!! I mostly use the smallest size of the swirled handle for clean up and one of the line brushes and the angled one.
I highly recommend these if you're using them for yourself.  I can't speak to how well they'd hold up for professional use.",I really love these!,1435276800,2,
4176,4,False,"09 8, 2017",A1AEPMPA12GUJ7,B001LNODUS,{'Color:': ' Linen Water With Sprayer'},Glenda Boozer,"Lavender is one of my favorite scents - it even soothes my migraines somewhat. This is not too strong, but it does make things smell just a bit nicer and fresher. Not that fake, sickening fragrance of some of the other brands, either.",Lavender is one of my favorite scents - it even soothes my migraines somewhat,1504828800,,
