,Unnamed: 0,overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,style,vote,image,review_clean
169,204189,5,False,"01 9, 2017",A2YY1CFCBR4423,B000KK93DA,CK Hapenstance,This is my third press after a LnL progressive and classic lee turret.  It is smooth to operate very adjustable and fantastically useful.  If you are doing a fair amount of reloading I would recommend this press to anyone looking for a single stage. (1) Rock solid smooth action. (2) Good primer system.  I would rather prime and size on this press than deal with loading the hornady primer tubes. (3) fast for depriming before cleaning.  great primer catch tube. (4) Good to have for bullet pulling or other simple operations even if you another press.,It is smooth to operate very adjustable and fantastically useful. If you are doing a fair amount of ...,1483920000,,,,progressive anyone press single good operation adjustable solid amount great rock simple third fantastically prime bullet classic smooth hornady size system would recommend stage catch tube fair reload load turret primer lnl another pull lee useful operate look action even tubes deal clean depriming rather fast
170,1663787,3,True,"06 15, 2017",A25PSXHA5JL63Z,B00FLUW9GM,Scott S.,Needs more adjustment for spraying  thin products. Wasn't able to close down the spray pattern like I wanted.,Wasn't able to close down the spray pattern like I wanted,1497484800,,,,product spray able need pattern want thin like spray close adjustment
171,2602402,5,True,"05 3, 2016",A2VZL4U58KTLJ5,B004EBSW06,mark,omg what a strong rod! excellent packaging,excellent,1462233600,"{'Size:': ' XHF', 'Tension Supported:': ' 86'}",,,excellent strong packaging omg rod
172,2614420,5,True,"02 25, 2014",A275L12XC23G9I,B004Y7K2DA,Dr. Z,Hard to say much about this.  Easy to inflate.  Rolls up well.  Has a nice clip.  Does what I want it to do.,Does what it is supposed to,1393286400,,,,clip nice hard much roll want inflate well say easy
173,2014527,4,True,"03 13, 2018",A38X3OO1PUIPG6,B00R587W6U,am24,"Kids seem to like it and it looks durable. However, the base is so wide it doesnt fit into any cup holders or cup pockets in lunchboxes.",Narrower base preferred,1520899200,{'Color:': ' Pink'},,,look pocket kid durable base fit doesnt lunchboxes like wide seem however holder cup
174,1367779,5,True,"02 10, 2014",A1KJ4VIVXP6ZIU,B008VQCWUQ,S. Rasco,"For beginning cyclists, or for me, period, these are the best combo for clip on shoes.  They are easy to attach and get out of.  Doubt that I will advance past these.",Perfect,1391990400,"{'Size:': ' One Size', 'Color:': ' Black'}",,,clip get begin advance best doubt combo shoe past cyclist period attach easy
175,1647261,5,True,"01 9, 2012",A2MO4FD0R12Q78,B00F6271F4,seahawk,"I bought this for my knee, which was experiencing a sharp, popping pain every time I lifted my knee (after a strenuous workout). I put this on and I can run pain free now. Great little device.",works as advertised,1326067200,,,,free buy knee great workout pain time run device put little experience lift strenuous every popping sharp
176,753456,4,True,"06 10, 2016",A2H0E1BR9ROJO8,B0002IKE5Q,Maurice,"About the same as my old one from about 25 years ago, but like most products of today, the fit and finish is not quit as nice as the old ones. Mainly the finish isn't quit as nice in this case, but still of good quality and worth the money that i paid, Another nice aspect, is the fact that it is still made in America.",but like most products of today,1465516800,,12.0,,quit year aspect product nice good case worth today fit money old like finish pay one fact ago america another still quality one make mainly
177,2472605,5,True,"07 3, 2018",AOG0QQ73FW0Z6,B01GF81M5W,Amazon Customer,"Easy to install on gun but it didn't come with any paper instructions as to how to use it.  There is a small bit of info for each screen that I have found in the app, but so far I find it very confusing to know what each screen means.  Maybe because all of my dry shots were 93% or higher so it didn't have much to say.  I will live fire with it tomorrow and see if that changes but overall I am disappointed with it. Not because it isn't good, but because I am not clear on what it is showing me.  I feel like it should have come with a manual.  I have updated my rating to five stars after taking it to the range.  It didn't tell me much on my gun, because I was shooting with good form, but my wife came with me and I put it on her 22.  Boy, then it had all kinds of things to say.  After a few shots it was evident she was anticipating recoil and pointing the gun down, also slapping the trigger.  I would not have known those details, only that no bullets were on target.  After using it a while I think I know what the screens are saying, however I still feel they should supply a manual.",I don't understand what it is showing me.,1530576000,,4.0,,know much maybe use find updated app fire like come screen however dry say supply come know take think shoot recoil gun disappoint mean feel wife range find trigger put star shots thing change tell show point far live manual good instruction bullet target bit high slap screen would paper also kinds still see form five easy info anticipate install rating overall evident confuse boy detail use say tomorrow clear small
178,1477081,5,True,"10 28, 2016",AR1JQG99VHFLA,B00B4IHXRU,Cassandra Shaw,Love it and perfect for a small workout area,Five Stars,1477612800,{'Color:': ' Black'},,,love perfect workout small area
179,1629546,4,True,"10 1, 2014",AISH9MZM0P6CN,B00ES0NN6G,manuel santana,i had this bar tape for 4 days now it looks okay the black tape don't even bother using id rather use duck tape.  I rode in the rain today and i felt my bar tape moving as i rode.  Not a good feeling and very annoying.  You get what u pay for thats why i rate 4 stars.  $7.50 product good deal. Next time ill pay a little more money and get a better bar tape,bang for your buck.,1412121600,{'Color:': ' Black'},,,feel look get good black bother day today use bar moving ill money rode well okay time id star little rain pay rate use duck felt product annoy even tape deal thats next rather
180,1364854,5,True,"08 21, 2017",A3B3SIEGX3M0O6,B008RTKEPW,Chris F.,"Good quality, feel and look heavy duty.  Well made.",Very Nice,1503273600,,,,well look duty quality feel good make heavy
181,62797,5,True,"03 7, 2018",A24A7G268RZ730,B00099YJ6S,Rcm,quality ball,Five Stars,1520380800,{'Color:': ' Royal-White'},,,quality ball
182,1400655,5,True,"07 27, 2015",A2K65XP1VP5Q3Z,B009G5VWH0,Solly,"These gloves are a great addition to my airsoft loadout.  I am really, very happy with them.  These were great gloves for a low price, I would highly recommend.",Awesome!,1437955200,"{'Size:': ' X-Small/Small', 'Color:': ' Tan'}",,,low addition great price highly happy would recommend really glove loadout airsoft
183,1566003,4,True,"06 11, 2015",AJ7Y805IYVIOD,B00CZC61A4,Bob,Good stuff,Four Stars,1433980800,{'Size:': ' 128oz-Gallon'},,,good stuff
184,2350660,3,True,"01 15, 2016",A2DG8PH0DXDB3F,B019YKKK60,mark hepburn,"These are fine and no problem but I""m used to getting them in a ""retail"" package.  What I received was a bundle of 20 pair in a heat shrink bag; clearly a homegrown operation.  Maybe they fell off a truck :-D  I guess it shouldn't be an issue but it does make me wonder how long these will last.  I only use a couple or three packs a month and of course, if you test them, you've used them.  :-)",I guess they're fine,1452816000,,,,"pack bundle make month operation clearly use heat problem couple wonder maybe use test i""m long retail bag pair course get fine three package guess issue shrink homegrown truck fell receive last"
185,2295903,5,True,"03 1, 2017",AXEGG6EN1G1QD,B01780EY2Y,Engineer,"Has a good range of resistances, so you can adapt it to your needs by twisting the orange cylinder.  Well constructed.","Nice range of resistance, easily adjusted.",1488326400,,3.0,,twist good adapt resistance need cylinder orange range construct well
186,1658779,4,True,"02 13, 2016",A1EJ2MMDPSY5UQ,B00FGGIL9K,David Greene,"It's an ok mount. Not as well made as I would like, but the price was right and it's machined pretty well. With lower cost you lose a couple things, it's heavy, and the threading isn't the best, and the nuts are obviously the weak point. USE A TORQUE WRENCH.","You get a bit more than you pay for, but not by much.",1455321600,,,,point nut couple use mount price best machine obviously like wrench thread ok would thing heavy well torque weak cost lose low make right pretty
187,414721,5,False,"07 27, 2014",A21162HVCDUEG,B00153KESE,aslamtu,Product arrived on time and as advertised.  old school.,Five Stars,1406419200,{'Color:': ' Olive Drab'},,,time arrive product advertised school old
188,1377967,5,True,"01 30, 2015",AP2RUMHRAP1PD,B0091PBLSK,chris,I use this a lot and i like the feel to it! light. breathable.,Five Stars,1422576000,,,,use lot feel breathable light like
189,2004303,5,True,"11 19, 2015",A3RRNWMX72CMF4,B00QMCEREK,Jessie D.,Just got my bags in today to put my sleeping bag in since the carrying sack it came with broke. The large bag fit my sleeping bag just fine and I was able to cinch it down and make it a good bit smaller. I did not notice any seams looking too strained. Stitching looks decent. Time will tell how well it holds up.,So far so good,1447891200,,6.0,"['https://images-na.ssl-images-amazon.com/images/I/71wci1nA9dL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/718u5-sfNCL._SY88.jpg']",look able seam bag good make stitch large today fit bit since cinch notice come time get carry put break hold bag well sack fine decent sleep small tell look strain
190,1617512,4,True,"08 4, 2015",ALZAZDZ3BTLNO,B00EF4GJR0,mark daunce,Goes with the pants Ihave.,Four Stars,1438646400,{'Size:': ' X-Large'},,,pant ihave go
191,400651,5,True,"04 14, 2017",A3CJ4ZOJNQGIBD,B001449JMG,samuel adams,"This stuff works. Can be sort of messy, so don't do it on a nice surface or in nice clothes.",Good stuff,1492128000,"{'Size:': ' 4 oz.', 'Color:': ' Black'}",2.0,,nice stuff sort clothes surface messy work
