,Unnamed: 0,overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,vote,style,image,review_clean
388,566216,1,False,"08 11, 2017",A2CU0WYTQHTFFL,B006MN4VF4,Sadie Delaney,"After reading the other reviews, all I can guess is that the quality of these has changed since they were written.  I opened 3 separate tins of these within one week of purchasing (not on Amazon but at a nationwide grocery chain) and they were so mushy that they could not be separated.  Worse, the tiny bones that I normally barely feel in other brans wee so plentiful that I had to spit them out.  Personally, I cannot recommend them.",Mush and bones!,1502409600,2.0,,,normally separate plentiful grocery worse within barely read mushy review amazon since bone feel bran cannot purchase nationwide tin recommend tiny write spit wee could one week personally guess change chain quality open separate
389,333312,5,True,"12 16, 2014",ADF78H6WHDP28,B001HTIUDC,mommy2girls,We love Sunbutter!,Great product,1418688000,,"{'Size:': ' 6 Jars', 'Flavor:': ' Organic'}",,love sunbutter
390,335014,5,False,"03 18, 2016",A1VR201HNUGDMX,B001HTKS00,Amazon Customer,Love Fiji water. I was so excited to get such an awesome deal!,Five Stars,1458259200,,,,awesome get love fiji water deal excite
391,473358,5,True,"06 16, 2017",A27YVNN8RHAHWT,B004LWOJC8,Jd family,Great cashews fresh taste,The best cashews you can buy,1497571200,,,,taste great fresh cashew
392,127356,5,True,"11 20, 2013",A3P067FG6URLN7,B000KNB0OW,Wind Sock @ RedTop Landing,"These are some of the best oats!  Cook quickly and still full of great nutrition.  I gave 6 of these to son who ate every day.  For us, we usually only consume during cold weather.",Great tasting!,1384905600,,"{'Size:': ' 24 Ounce (Pack of 6)', 'Flavor:': ' Quick Cook Steel Cut Oats'}",,day oat quickly cold great cook best full son weather nutrition usually still eat every consume give
393,664580,4,True,"09 28, 2015",A28369EP5EX1ZA,B00BPX4OPS,Philippe,I like it but not as much as Viva Labs.. these are harder to chew.,Next best thing,1443398400,,,,harder chew much viva lab like
394,82179,5,True,"11 8, 2016",A2UNAU0TSQ9UZW,B000F4DKAI,Herbert,As Advertised.,Five Stars,1478563200,,,,advertised
395,333022,1,False,"05 16, 2015",A90THXDJK53Z8,B001HTJ0IQ,JUST a READER,"I have not ordered this small bottled water  size or tried it in many years. since I order and have delivered their Spring Water  in 5 gallon jugs for 15 years.  I find I am vastly disappointed lately.  Meaning last few years.  Something has happened to quality.  Maybe they now have two sources.  It is obvious with  the taste.  It is nothing  like it used to be. Even with  glass containers which i feel is important U cannot fool a water connoisseur.  So I will probably stop ordering.  Why pay premium for water that is not very good.  They might try to sell it to us as the same but it cannot be the same as these smaller premium bottles which seem to have good reviews.  Mine tastes like my tap water.  I would bet these do not. Maybe the company  just could not pump enough from the original spring for demand.  I know Houston and Austin area  get their water from the same distributor and they vastly expanded over 15 years.  So the business has blown up. good for them, but I don;t think they are getting quality water from the NEW supply.  Not good.",Not as good as it used to be.,1431734400,28.0,,,know expand container maybe find taste demand premium like order order tap supply could pay might bottle try think vastly order glass mean area last get important bottle nothing many enough happen something disappointed sell feel mine lately stop size houston taste connoisseur obvious business new quality pump original source company good use probably fool spring distributor cannot bet would gallon small even water year review austin since two jug try seem deliver get don;t small blown
396,965359,4,True,"05 31, 2016",AF8F54W7LO61K,B014V10S4Q,Nipp Mama,"Great for gluten free, low carb baking. I use it in a homemade THM baking blend",Four Stars,1464652800,,,,blend thm gluten great use carb bake low free homemade
397,1021651,5,True,"02 1, 2017",A27NTHPTRXB766,B00014TREU,Sandra L. Thornton,This is perfection for cheesecake lovers.  It arrived much sooner than predicted.  This will make the winter more bearable even if I have to walk my legs off to get rid of the weight.  It is like a vitamin pill - one piece per day!,Cheesecake perfection,1485907200,,,,arrive per day get cheesecake make perfection much bearable piece sooner rid weight vitamin like pill one winter leg predict lover even walk
398,678961,4,True,"12 2, 2014",A2MWB4T2UWFW89,B00C1LXBFC,smiles,"Tastes good. Nice flavors. I drink more water when I use Stur. I like all the flavors, especially the berry flavors. I ordered more!",Tastes good,1417478400,,{'Flavor:': ' Variety Pack'},,berry taste use stur especially flavor nice order good water drink like
399,486846,5,True,"04 6, 2014",A83IQ01G9VQHJ,B004VLV7NS,elsie,This is good stuff and good for you. This is not available in the town where I live so online shopping is a must for me. I am delighted to find the cereal at a fair price and will continue to buy from this seller.,Ceral you can eat,1396742400,,,,live good online find continue price stuff must cereal fair buy town delighted available shopping seller
400,321510,5,True,"11 17, 2013",A211GQBTZFM46T,B001ET63Z2,Kyddyl,Wow! What this does for potato dishes and fried chicken is wonderful and I'm sure I'll find other uses very soon. Highly recommend.,Makes An Old Cook Look Even Better,1384646400,,,,wow soon chicken i'll sure fry find potato i'm highly recommend wonderful dish us
401,725993,5,True,"01 23, 2015",A21V2JHFKG0MFV,B00E0W3KEC,David,"Amazing and wonderfully tasty ghee, perfect for my bulletproof coffee",Amazing ghee,1421971200,,{'Size:': ' 16 oz Jar'},,ghee perfect tasty amaze bulletproof wonderfully coffee
402,569272,5,True,"08 25, 2013",AEDT6U3W3U7TY,B006Q3GLGM,Bobbi J. Means,The smell when I opened the shipping box was amazing. I have already tried Mango for the first time ever and it was lovely. Can't wait to use the others. Who knew there was Pineapple? That will be another first for me.,Have Thoroughly Enjoyed Just My First Mango,1377388800,,,,can't wait mango lovely use already first amazing time try ever box pineapple smell know another open shipping others
403,242131,5,True,"06 13, 2016",A1Y57FOL24FVL1,B000YDTMP2,Brian,Very good stuffed olives.,Five Stars,1465776000,,{'Flavor:': ' Bleu Cheese'},,olive good stuffed
404,1024249,5,True,"03 27, 2018",A2WQ6QDCK4NHQM,B000B6KQZW,TM,"Works as described, Thank you.",Five Stars,1522108800,,{'Size:': ' 14 Ounce'},,describe work thank
405,335049,5,False,"04 2, 2016",A28UTY8OHNEM1O,B001HTR1ZU,Minna C,They're chips and taste awesome.,Five Stars,1459555200,,,,taste chip they're awesome
406,710479,5,True,"08 28, 2015",A2MUZBZ56ZM8IZ,B00DB55JWK,Scooter,I love the salt and pepper.,Five Stars,1440720000,,,,salt pepper love
407,328385,5,True,"02 19, 2015",ANVQB8GKFDCRT,B001G8UC8K,T. Hiemenz,My wife loves these (I do not) but this sure is A LOT of tootsie rolls,This a BIG bag of candy!,1424304000,,{'Size:': ' 1 Bag'},,wife love sure lot tootsie roll
408,532793,5,True,"02 22, 2016",AOT1K6EYPBHYO,B005K4Q1T0,The Studious One,I bought this for my daughter and I was worried because it is cheaper than the others.  She loved it!  She says that it is every bit as good as the others!,Hot Cocoa,1456099200,,"{'Size:': ' 24 Count', 'Flavor:': ' Milk Chocolate'}",,good buy say cheap bit loved daughter worry every others
409,192956,5,True,"02 4, 2018",A3M2RLDZG1X9F0,B000Z978SS,Debra Potts,No aftertaste.  I've used it in many dishes instead of sugar and it's great.  It is a corn product so be aware of that.,Great sugar substitute.,1517702400,,{'Size:': ' 1 lb'},,aware many use corn great i've instead dish sugar product aftertaste
410,579521,5,True,"07 12, 2014",A1M37LBGBMF0CO,B0077DMWO0,cats1usa,"This helped me recover after my esophagectomy, clear liquid diet and sodium free, excellent flavor.",A great product,1405123200,,{'Size:': ' 50 Packets'},,recover flavor esophagectomy excellent sodium free clear liquid diet help
411,1105089,5,False,"06 17, 2017",A2Z5KMOGMCKKOF,B00F3D0ONC,CARL STRANO,IT'S THE TASTE......THE TASTE!!!,Five Stars,1497657600,,,,taste taste......the
412,882005,5,True,"11 2, 2016",AVTEBPDTN19KE,B00PO9NHES,MessengerAngel03,My favorite tea!  I love the spicy sweat quality that this tea blends together.  I usually drink it black as no sweetener is needed but sometimes I add a herbal apple spice tea to give it more of a fall feeling.,My favorite tea,1478044800,,,,give fall feel favorite apple sweat black tea together herbal spicy sweetener blend sometimes spice add usually love need quality drink
413,222599,5,True,"01 2, 2016",A22X7MGVUX93MY,B00168DOO4,Amazon Customer,YUM YUM YUMMY,Five Stars,1451692800,,,,yummy yum
414,954300,5,True,"01 11, 2016",A3NUEIBP27DTBK,B011J478G4,ainafetse,Great taste! I will buy again.,Five Stars,1452470400,,{'Size:': ' 4 Ounces'},,taste great buy
415,412245,5,True,"02 17, 2017",A1T5SH7TRJ8KWY,B0039QQX8A,HLT,"So very perfect. I used to use Chinese cave mushrooms, cannot remember the name now. but later there has been the issue of cooking time. These mushrooms take longer to reach tenderness that the freeze dried vegetables, another great product, so cook the mushrooms first, about thee to 4 minutes before adding dried vegetables. I get hungry just thinking about cooking them all. I Have even used them on a vegetarian pizza.",So very perfect. I used to use Chinese cave mushrooms,1487289600,,"{'Size:': ' Single', 'Flavor:': ' Quart Size Jar'}",,mushroom get vegetarian thee think name reach use take add great use cook first freeze later longer minute cook cannot remember time hungry pizza dry vegetable cave chinese another product perfect issue tenderness even
416,831521,3,True,"09 25, 2014",A3NXZU19G7JMPW,B00KC45AWM,J&amp;amp;TBL,Too expensive to buy again.,Okay.,1411603200,,{'Size:': ' 2 Pack'},,expensive buy
417,990549,5,False,"09 29, 2017",A3TJSWA0W9ITYE,B01BIXFM46,Emily Volenec,"Delicious! This blend of nuts is amazing, and if you have a peanut allergy, perfect blend.","This blend of nuts is amazing, and if you have a peanut allergy",1506643200,,"{'Size:': ' 24 Ounce', 'Flavor:': ' Deluxe Mixed Nuts'}",,blend nut perfect delicious amaze peanut allergy
418,1054732,3,True,"02 16, 2018",A2UIMLMH4T0V69,B001SJHNT8,"Leon Neiman,M.D.",it's okay,Three Stars,1518739200,,{'Flavor:': ' Kick Ass Dark'},,okay
419,1141404,5,True,"01 24, 2018",AVTBDU2KGQOM1,B01DX3ODE4,curiouscat,Great product nice packaging,Yummy,1516752000,,,,product nice great packaging
420,151497,5,True,"12 3, 2016",A2BF6JNWGWFWI3,B000P6G0FI,amelia lawar,Really great!!,Five Stars,1480723200,,,,great really
421,101333,4,True,"01 11, 2017",AO28915SHY4B5,B000GFYRK8,Georgie,"I like this tea, it's very tasty.  Can't find it in the store anymore, happy to find it here.",Very good tea.,1484092800,,{'Flavor:': ' Orange & Spice'},,can't happy find tasty tea store anymore like
422,89101,5,True,"08 9, 2017",AKGYYIM1KHJQB,B000FELX2U,Cindy McCredie,a friend wanted to try these out,Five Stars,1502236800,,,,try want friend
423,991867,5,True,"10 25, 2017",A3JDX4KBKTOEAA,B01BLYNWVM,W. B. King,Very nice quality.  Quick ship. Thx!,Good and good for you!,1508889600,,{'Size:': ' 2 Pounds'},,ship thx nice quality quick
424,162121,4,True,"06 3, 2009",A1G8BC99793QKB,B000SAVJVG,Prettytastyreviews blogspot,"This gum is good if you like the black licorice taste. It is also sugar free, so will not cause cavities like the other licorice gums that usually contain sugar. I had to take away 1 star as the gum is not as long lasting as I'd like. But I also like that it is mentioned where the gum is made-in Turkey....not in China at least!  The price is also great! I am also confused with the amount listed as when I bought it I called and was told you received 36 packages....so 3 boxes with 12 packages of gum in each. Yes that is not a type-o it really was/is THIRTY SIX packages.  But maybe call first just to c onfirm in any case if they do change the listing. Another thing, before I forget the gum has absolutely no mint in it. It is only black licorice flavour. -I've seen licorice and mint together in gum before though...","Black licorice tasting gum, sugar free!",1243987200,5.0,,,box away black cavity list taste amount maybe i've star like onfirm usually confuse packages....so six china turkey....not least thing i'd take change great thirty gum type-o long see really yes mention free good together gum first price list call package also last receive was/is buy contain flavour case forget mint though call cause sugar licorice tell another made-in absolutely
425,951150,5,True,"04 16, 2018",A1XAOSE2QVMI1H,B010ULFOWC,Kathryn M.,Yes,Five Stars,1523836800,,"{'Size:': ' Single', 'Flavor:': ' Black Silk'}",,yes
